time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-2.7731789018478907,-0.18803997553415078,19.11894407348524,6.187763112567076,0.007909071061793504,0.0,-1.9453137891862613,-0.7607371927629258,5.007024247903641,-0.05582159392935935,-0.16493698004384222,0.0,419.44266577439953,415.35920969362553,417.09529418797695,417.22992602291833
3.2400000000000024,-2.8901908597772925,-0.23559634759653422,19.421607047911277,6.186396515782166,0.003956805363806382,0.0,-1.9547425731191161,-0.824567952055893,5.0814077531105655,-0.07249337060908166,-0.1928723214764605,0.0,454.83651696276206,452.5647358416688,454.47219094555413,453.1311267345275
3.3000000000000025,-3.0076609549641304,-0.2867534233037921,19.725978647808063,6.182155013804071,6.275877820064061,0.0,-1.960014926177441,-0.8810491187969929,5.064428220989196,-0.06989735195739169,-0.187876139522969,0.0,425.543893000073,425.9340774596858,424.5134673062174,424.7319964072574
3.3600000000000025,-3.1252453693725135,-0.34189600137997994,20.03499331102624,6.191824670265742,6.2727038754468545,0.0,-1.959163769378575,-0.9559353598452052,5.235403928122758,-0.030292525600323757,-0.22027485124663954,0.0,483.60019764887795,481.1179061704082,482.4571514347337,485.43655650707194
3.4200000000000026,-3.242717604238471,-0.40098865270632944,20.3502697981341,6.190919008800064,6.259475478691456,0.0,-1.9554012488319612,-1.013914166379864,5.273717673238279,-0.02096329946045788,-0.2213542197560519,0.0,444.8315807520942,444.6950024850637,443.36834140920877,444.134101689265
3.4800000000000026,-3.3598189589149583,-0.46326831835201177,20.66452163925377,6.19064321719855,6.248421867063854,0.0,-1.9471705447992542,-1.0621351292182124,5.201741252847237,-0.033084990998451386,-0.23894966974069815,0.0,408.31383020678004,406.68421486802777,409.15682164343013,408.0758379442501
3.5400000000000027,-3.4759683199216886,-0.5291586613900142,20.98202408754811,6.188654031239121,6.234073034032766,0.0,-1.9229174345926632,-1.134374532423467,5.380885845927862,-0.033310470710006895,-0.24029814499117694,0.0,486.42449643108023,486.27167324980934,486.2676225522347,486.2504037764051
3.6000000000000028,-3.590499061088036,-0.5991670980059507,21.307494391874286,6.186714550483604,6.223454205382492,0.0,-1.8937769960556072,-1.199410803537463,5.467721431434765,-0.03158862849919705,-0.2628851063610446,0.0,460.77034728977264,458.9215235098172,460.9471620457165,461.082866731527
3.660000000000003,-3.703138201720617,-0.6729835895499225,21.636856587207884,6.186833410758059,6.209358378788323,0.0,-1.8595721257273994,-1.2611127952798222,5.510860856768196,-0.0483818222660369,-0.24984899439586689,0.0,447.414333965537,448.4080153533856,448.1023762090965,446.7342650382144
3.720000000000003,-3.8137031910912973,-0.7502051320103278,21.96573607586624,6.18739866071752,6.196457976185307,0.0,-1.8248988411274627,-1.3129260583548865,5.452110569681663,-0.070017895349074,-0.23516646968304214,0.0,413.93913415014515,415.1647376277417,415.7247756958171,413.82188697301626
3.780000000000003,-3.9220477401920175,-0.8304709119969828,22.290404447659164,6.185659890951534,6.183491701085167,0.0,-1.7855793510260922,-1.3627704386589647,5.3705519802419985,-0.08844966231380645,-0.22459141906780208,0.0,406.37123359875596,407.259472714092,406.26345047395216,404.6018755587364
3.840000000000003,-4.027878768532603,-0.9136916425716357,22.6097698930524,6.194264791608672,6.170006210168982,0.0,-1.7410893175032973,-1.4107335176213622,5.275491025005081,-0.0487738950071181,-0.22628589557691436,0.0,400.09593855630857,399.88511248345674,399.1031630503803,402.70360918926514
3.900000000000003,-4.130471385446623,-0.9999556513246706,22.926606628403093,6.200317968855991,6.156443481700752,0.0,-1.6774595617806227,-1.464251428254548,5.28571681180535,-0.017126052646107393,-0.2292692196273454,0.0,435.428058141294,435.1258531883915,433.3653294573046,436.01698409178925
3.960000000000003,-4.22892192140959,-1.0893960418263269,23.244700364720458,6.201104692982799,6.144776240593959,0.0,-1.6031389887819474,-1.5170139662596223,5.317209581124497,-0.03313001106240118,-0.21459269224521207,0.0,441.35356920754685,442.51321153494854,442.6317414771379,441.3124656106984
4.020000000000002,-4.32297844573771,-1.1818434634059372,23.562816699983237,6.200417589687584,6.141251946104358,0.0,-1.5316951968111456,-1.5646376850814834,5.286724447080813,-0.04688106966050868,-0.18227403135015027,0.0,420.4290570053763,423.1772541859465,422.91008911406504,421.72302426937244
4.080000000000001,-4.4118550179165865,-1.2776304380473071,23.88465600335092,6.198817681264735,6.132038097319711,0.0,-1.429900536983438,-1.6283991533475461,5.44040966091344,-0.0359571391960846,-0.16904768607949897,0.0,478.9028464488369,479.8799829050984,480.12837668195505,480.95566111365605
4.14,-4.494308862806779,-1.3773690451647518,24.216714350389154,6.196763718115449,6.135110523191329,0.0,-1.3190293585159374,-1.6963971340404589,5.627223113255155,-0.03343491316051705,-0.21008952648842347,0.0,493.37334601579346,490.30436836341613,490.67435102484865,490.86118263776365
4.199999999999998,-4.570347368894552,-1.481095990851543,24.55833823315344,6.1947827119180126,6.122843667867816,0.0,-1.2143497748378023,-1.7613260223778253,5.75941803666044,-0.036744826371492435,-0.2048051592027222,0.0,477.2586127613329,477.622434877804,477.2036159999131,476.95044234737543
4.259999999999997,-4.6404095085181805,-1.5884446208022465,24.9043957073265,6.19628082080262,6.111614187513666,0.0,-1.120042620420307,-1.8168577606510925,5.775628295950016,-0.016831554003189995,-0.2173424729641971,0.0,443.8928286909974,442.8194393018461,441.8151668041238,443.45391130998263
4.319999999999996,-4.704344413027628,-1.6992149053669579,25.25299123766556,6.20407852554948,6.105955119607273,0.0,-1.0106039755904686,-1.8747110947218633,5.843857899186773,-0.05056399943698005,-0.24833024215229496,0.0,460.56938737690524,458.06169523728715,461.6459072266631,458.9757642082684
4.379999999999995,-4.761769846561225,-1.813258211010841,25.6044971838497,6.201102679449242,6.091377629709253,0.0,-0.902246311263057,-1.9269947246682582,5.8726175572460715,-0.048866015347132,-0.2431976607472727,0.0,448.23608539119067,448.5927918853219,448.18063879894476,448.31710386268264
4.439999999999993,-4.81266607496768,-1.9303904041666033,25.956434601165636,6.198158747634851,6.076900827700854,0.0,-0.7930299142484001,-1.977666593910839,5.858435449258622,-0.050001822553121106,-0.2483045693293969,0.0,435.72654456654675,435.2379106455053,435.10089141593073,435.0042097597317
4.499999999999992,-4.8567786856207125,-2.0506101511370973,26.30748191777239,6.196509459510285,6.071526686720791,0.0,-0.6768464947307914,-2.0298012480149503,5.8429961600875355,-0.06399038573516849,-0.21567814004487457,0.0,433.2389202414615,435.91651223585865,436.5326350462595,435.3614789597075
4.559999999999991,-4.893109759566502,-2.1742494270154578,26.66070593498401,6.1981953985433655,6.058614657912404,0.0,-0.532956843456426,-2.091288210571193,5.930411732306543,-0.0909684220161306,-0.214669926391201,0.0,467.8382598192708,467.87352112387174,469.97549343082585,467.8755658155764
4.6199999999999894,-4.9215080676846,-2.3012129952176488,27.014959543621018,6.193513325240332,6.047764836529559,0.0,-0.41271890218453783,-2.1412068413864955,5.877965575804503,-0.10189348971070517,-0.2315267072182898,0.0,425.26131158213747,423.76398589634243,425.5677353832813,424.62330725505296
4.679999999999988,-4.941189351334942,-2.4317217302748917,27.37142108465097,6.193377577582442,6.035942887168931,0.0,-0.24218675454165475,-2.209066939746094,6.0030422127269,-0.07628391751769346,-0.2169231340289167,0.0,481.4554079984483,482.51264008964046,480.5353968531679,482.46646469256785
4.739999999999987,-4.951279914062585,-2.5659946149562107,27.731778153699278,6.190232836180179,6.023454058793973,0.0,-0.09305156556542885,-2.2669452788423894,6.008391327164089,-0.09064938829095785,-0.21008527720676945,0.0,446.749671233259,447.2618086793349,446.52833510136753,445.34934892410143
4.799999999999986,-4.952039691199438,-2.7038584252227205,28.092977860849338,6.184936508709827,6.01284293693479,0.0,0.0686456930169534,-2.3289535572308657,6.030979360071347,-0.0961578349862209,-0.22680196703571326,0.0,453.46299525019447,452.07278934013124,453.7152496806243,453.2656686543545
4.859999999999984,-4.94296966699615,-2.845499312494756,28.455160387654885,6.1826435136146465,6.00026773016473,0.0,0.23480063887271016,-2.3926070958952357,6.041192816110903,-0.0768982368161472,-0.2168055950784328,0.0,450.6411737816118,451.3999741667173,449.19122502959215,450.7440403346747
4.919999999999983,-4.924620663786263,-2.990691457870487,28.814802742778383,6.178714499515339,5.994471989381651,0.0,0.37741934940279426,-2.447448859174474,5.94694161392968,-0.08724350626696567,-0.18856293534576646,0.0,415.97401378982283,418.39518022858687,415.9524227553168,415.0395351635771
4.979999999999982,-4.896394746322305,-3.139666022329773,29.17278938011376,6.173471009185638,5.985503627605869,0.0,0.5641779081949644,-2.518802451725482,5.985151947121244,-0.08783109542401224,-0.2065836490403105,0.0,461.3660192603109,459.90515925053774,460.9546434427963,460.90216388763145
5.0399999999999805,-4.85766033600189,-3.2927017118257242,29.530144642056747,6.168429489890478,5.973678427329858,0.0,0.727951910228887,-2.5827845570995107,5.926372350331968,-0.08366108237903744,-0.21614099670753092,0.0,430.3674988706598,429.5126021334384,430.76902077602676,431.11515989151053
